+---------------------------------------------------+
| *** WARNING *** |
| Don't use the item ID for anything "proper"!! |
| It's provided here for completeness's sake, it's different in every world. |
+---------------------------------------------------+
| Mod name | Registry name | Item ID | Display name |
| Unknown | mythicmetals:prometheum_boots | 4875 | 钷靴子 |
| Unknown | mythicmetals:prometheum_chestplate | 4873 | 钷胸甲 |
| Unknown | mythicmetals:prometheum_helmet | 4872 | 钷头盔 |
| Unknown | mythicmetals:prometheum_hoe | 4705 | 钷锄 |
| Unknown | mythicmetals:prometheum_ingot | 4748 | 钷锭 |
| Unknown | mythicmetals:prometheum_leggings | 4874 | 钷护腿 |
| Unknown | mythicmetals:prometheum_nugget | 4794 | 钷粒 |
| Unknown | mythicmetals:prometheum_ore | 4961 | 钷矿石 |
| Unknown | mythicmetals:prometheum_pickaxe | 4703 | 钷镐 |
| Unknown | mythicmetals:prometheum_shovel | 4704 | 钷锹 |
| Unknown | mythicmetals:prometheum_sword | 4701 | 钷剑 |
| Unknown | mythicmetals:quadrillum_anvil | 4969 | 四层砧 |
| Unknown | mythicmetals:quadrillum_axe | 4707 | 四层斧 |
| Unknown | mythicmetals:quadrillum_block | 4968 | 四层块 |
| Unknown | mythicmetals:quadrillum_hoe | 4710 | 四层锄 |
| Unknown | mythicmetals:quadrillum_ingot | 4749 | 四层锭 |
| Unknown | mythicmetals:quadrillum_nugget | 4795 | 四层粒 |
| Unknown | mythicmetals:quadrillum_ore | 4966 | 四层矿石 |
| Unknown | mythicmetals:quadrillum_pickaxe | 4708 | 四层镐 |
| Unknown | mythicmetals:quadrillum_shovel | 4709 | 四层锹 |
| Unknown | mythicmetals:quadrillum_sword | 4706 | 四层剑 |
| Unknown | mythicmetals:raw_adamantite | 4758 | 粗精金 |
| Unknown | mythicmetals:raw_adamantite_block | 4894 | 粗精金块 |
| Unknown | mythicmetals:raw_aquarium | 4759 | 粗深海金属 |
| Unknown | mythicmetals:raw_aquarium_block | 4898 | 粗深海金属块 |
| Unknown | mythicmetals:raw_banglum | 4760 | 粗班古姆 |
| Unknown | mythicmetals:raw_banglum_block | 4903 | 粗班古姆块 |
| Unknown | mythicmetals:raw_carmot | 4761 | 粗耀金 |
| Unknown | mythicmetals:raw_carmot_block | 4910 | 粗耀金块 |
| Unknown | mythicmetals:raw_kyber | 4762 | 粗凯伯 |
| Unknown | mythicmetals:raw_kyber_block | 4921 | 粗凯伯块 |
| Unknown | mythicmetals:raw_manganese | 4763 | 粗锰 |
| Unknown | mythicmetals:raw_manganese_block | 4925 | 粗锰块 |
| Unknown | mythicmetals:raw_midas_gold | 4764 | 粗米达斯金 |
| Unknown | mythicmetals:raw_midas_gold_block | 4934 | 粗米达斯金块 |
| Unknown | mythicmetals:raw_mythril | 4765 | 粗秘银 |
| Unknown | mythicmetals:raw_mythril_block | 4939 | 粗秘银块 |
| Unknown | mythicmetals:raw_orichalcum | 4766 | 粗山铜 |
| Unknown | mythicmetals:raw_orichalcum_block | 4946 | 粗山铜块 |
| Unknown | mythicmetals:raw_osmium | 4767 | 粗锇 |
| Unknown | mythicmetals:raw_osmium_block | 4950 | 粗锇块 |
| Unknown | mythicmetals:raw_palladium | 4768 | 粗钯金 |
| Unknown | mythicmetals:raw_palladium_block | 4954 | 粗钯金块 |
| Unknown | mythicmetals:raw_platinum | 4769 | 粗铂 |
| Unknown | mythicmetals:raw_platinum_block | 4958 | 粗铂块 |
| Unknown | mythicmetals:raw_prometheum | 4770 | 粗钷 |
| Unknown | mythicmetals:raw_prometheum_block | 4963 | 粗钷块 |
| Unknown | mythicmetals:raw_quadrillum | 4771 | 粗四层 |
| Unknown | mythicmetals:raw_quadrillum_block | 4967 | 粗四层块 |
| Unknown | mythicmetals:raw_runite | 4772 | 粗文象花岗岩 |
| Unknown | mythicmetals:raw_runite_block | 4971 | 粗文象花岗岩块 |
| Unknown | mythicmetals:raw_silver | 4773 | 粗银 |
| Unknown | mythicmetals:raw_silver_block | 4975 | 粗银块 |
| Unknown | mythicmetals:raw_stormyx | 4774 | 粗风暴石 |
| Unknown | mythicmetals:raw_stormyx_block | 4988 | 粗风暴块 |
| Unknown | mythicmetals:raw_tin | 4775 | 粗锡 |
| Unknown | mythicmetals:raw_tin_block | 4992 | 粗锡块 |
| Unknown | mythicmetals:red_aegis_sword | 4728 | 宙斯盾之刃 |
| Unknown | mythicmetals:runite_anvil | 4973 | 文象花岗岩砧 |
| Unknown | mythicmetals:runite_axe | 4712 | 文象花岗岩斧 |
| Unknown | mythicmetals:runite_block | 4972 | 文象花岗岩块 |
| Unknown | mythicmetals:runite_boots | 4879 | 文象花岗岩靴子 |
| Unknown | mythicmetals:runite_chestplate | 4877 | 文象花岗岩胸甲 |
| Unknown | mythicmetals:runite_helmet | 4876 | 文象花岗岩头盔 |
| Unknown | mythicmetals:runite_hoe | 4715 | 文象花岗岩锄 |
| Unknown | mythicmetals:runite_ingot | 4750 | 文象花岗岩锭 |
| Unknown | mythicmetals:runite_leggings | 4878 | 文象花岗岩护腿 |
| Unknown | mythicmetals:runite_nugget | 4796 | 文象花岗岩粒 |
| Unknown | mythicmetals:runite_ore | 4970 | 文象花岗岩矿石 |
| Unknown | mythicmetals:runite_pickaxe | 4713 | 文象花岗岩镐 |
| Unknown | mythicmetals:runite_shovel | 4714 | 文象花岗岩锹 |
| Unknown | mythicmetals:runite_sword | 4711 | 文象花岗岩剑 |
| Unknown | mythicmetals:silver_anvil | 4977 | 银砧 |
| Unknown | mythicmetals:silver_block | 4976 | 银块 |
| Unknown | mythicmetals:silver_boots | 4883 | 银靴子 |
| Unknown | mythicmetals:silver_chestplate | 4881 | 银胸甲 |
| Unknown | mythicmetals:silver_helmet | 4880 | 银头盔 |
| Unknown | mythicmetals:silver_ingot | 4751 | 银锭 |
| Unknown | mythicmetals:silver_leggings | 4882 | 银护腿 |
| Unknown | mythicmetals:silver_nugget | 4797 | 银粒 |
| Unknown | mythicmetals:silver_ore | 4974 | 银矿石 |
| Unknown | mythicmetals:smooth_basalt_orichalcum_ore | 4944 | 平滑玄武岩山铜矿石 |
| Unknown | mythicmetals:star_platinum | 4753 | 星铂 |
| Unknown | mythicmetals:star_platinum_anvil | 4979 | 星铂砧 |
| Unknown | mythicmetals:star_platinum_axe | 4717 | 星铂斧 |
| Unknown | mythicmetals:star_platinum_block | 4978 | 星铂块 |
| Unknown | mythicmetals:star_platinum_boots | 4887 | 星铂靴子 |
| Unknown | mythicmetals:star_platinum_chestplate | 4885 | 星铂胸甲 |
| Unknown | mythicmetals:star_platinum_helmet | 4884 | 星铂头盔 |
| Unknown | mythicmetals:star_platinum_hoe | 4720 | 星铂锄 |
| Unknown | mythicmetals:star_platinum_leggings | 4886 | 星铂护腿 |
| Unknown | mythicmetals:star_platinum_nugget | 4798 | 星铂粒 |
| Unknown | mythicmetals:star_platinum_pickaxe | 4718 | 星铂镐 |
| Unknown | mythicmetals:star_platinum_shovel | 4719 | 星铂锹 |
| Unknown | mythicmetals:star_platinum_sword | 4716 | 星铂剑 |
| Unknown | mythicmetals:starrite | 4752 | 黑云角闪岩 |
| Unknown | mythicmetals:starrite_block | 4983 | 星陨块 |
| Unknown | mythicmetals:starrite_ore | 4980 | 星陨矿石 |
| Unknown | mythicmetals:steel_anvil | 4985 | 钢砧 |
| Unknown | mythicmetals:steel_block | 4984 | 钢块 |
| Unknown | mythicmetals:steel_ingot | 4754 | 钢锭 |
| Unknown | mythicmetals:steel_nugget | 4799 | 钢粒 |
| Unknown | mythicmetals:stormyx_anvil | 4990 | 风暴砧 |
| Unknown | mythicmetals:stormyx_axe | 4722 | 风暴斧 |
| Unknown | mythicmetals:stormyx_block | 4989 | 风暴块 |
| Unknown | mythicmetals:stormyx_boots | 4891 | 风暴靴子 |
| Unknown | mythicmetals:stormyx_chestplate | 4889 | 风暴胸甲 |
| Unknown | mythicmetals:stormyx_helmet | 4888 | 风暴头盔 |
| Unknown | mythicmetals:stormyx_hoe | 4725 | 风暴锄 |
| Unknown | mythicmetals:stormyx_ingot | 4755 | 风暴锭 |
| Unknown | mythicmetals:stormyx_leggings | 4890 | 风暴护腿 |
| Unknown | mythicmetals:stormyx_nugget | 4800 | 风暴粒 |
| Unknown | mythicmetals:stormyx_ore | 4986 | 风暴矿石 |
| Unknown | mythicmetals:stormyx_pickaxe | 4723 | 风暴镐 |
| Unknown | mythicmetals:stormyx_shovel | 4724 | 风暴锹 |
| Unknown | mythicmetals:stormyx_sword | 4721 | 风暴剑 |
| Unknown | mythicmetals:tin_block | 4993 | 锡块 |
| Unknown | mythicmetals:tin_ingot | 4756 | 锡锭 |
| Unknown | mythicmetals:tin_nugget | 4801 | 锡粒 |
| Unknown | mythicmetals:tin_ore | 4991 | 锡矿石 |
| Unknown | mythicmetals:tuff_orichalcum_ore | 4943 | 凝灰岩山铜矿石 |
| Unknown | mythicmetals:unobtainium | 4757 | 难得素 |
| Unknown | mythicmetals:unobtainium_block | 4996 | 难得素块 |
| Unknown | mythicmetals:unobtainium_ore | 4994 | 难得素矿石 |
| Unknown | mythicmetals:white_aegis_sword | 4729 | 宙斯盾之剑 |
| Unknown | mythicmounts:acencia_spawn_egg | 4617 | 豹刷怪蛋 |
| Unknown | mythicmounts:archelon_spawn_egg | 4616 | 古海龟刷怪蛋 |
| Unknown | mythicmounts:courierbird_spawn_egg | 4612 | 信使鸟刷怪蛋 |
| Unknown | mythicmounts:direwolf_spawn_egg | 4611 | 恶狼刷怪蛋 |
| Unknown | mythicmounts:dragon_spawn_egg | 4619 | 龙刷怪蛋 |
| Unknown | mythicmounts:geckotoalizard_spawn_egg | 4609 | Giant Geckotoa Spawn Egg |
| Unknown | mythicmounts:griffon_spawn_egg | 4618 | 狮鹫刷怪蛋 |
| Unknown | mythicmounts:moth_spawn_egg | 4610 | 巨蛾刷怪蛋 |
| Unknown | mythicmounts:netherbat_spawn_egg | 4613 | Nether Bat Spawn Egg |
| Unknown | mythicmounts:nightmare_spawn_egg | 4620 | 梦魇马刷怪蛋 |
| Unknown | mythicmounts:nudibranch_spawn_egg | 4614 | 神秘兽刷怪蛋 |
| Unknown | mythicmounts:ridinglizard_spawn_egg | 4615 | 蜥蜴刷怪蛋 |
| Unknown | mythicmounts:summoning_staff | 4608 | Summoning Staff |
| Unknown | numismatic-overhaul:bronze_coin | 4998 | 铜币 |
| Unknown | numismatic-overhaul:gold_coin | 5000 | 金币 |
| Unknown | numismatic-overhaul:money_bag | 5001 | 钱袋 |
| Unknown | numismatic-overhaul:shop | 5002 | 商店 |
| Unknown | numismatic-overhaul:silver_coin | 4999 | 银币 |
| Unknown | nyfsquiver:basic_quiver | 5003 | 箭袋 |
| Unknown | nyfsquiver:copper_quiver | 5005 | 铜制箭袋 |
| Unknown | nyfsquiver:diamond_quiver | 5008 | 钻石箭袋 |
| Unknown | nyfsquiver:gold_quiver | 5006 | 金制箭袋 |
| Unknown | nyfsquiver:iron_quiver | 5004 | 铁制箭袋 |
| Unknown | nyfsquiver:netherite_quiver | 5009 | 下界合金箭袋 |
| Unknown | nyfsquiver:silver_quiver | 5007 | 银质箭袋 |
| Unknown | patchouli:guide_book | 5010 | Guide Book |
| Unknown | reinfbarrel:copper_barrel | 5011 | 铜桶 |
| Unknown | reinfbarrel:diamond_barrel | 5014 | 钻石桶 |
| Unknown | reinfbarrel:gold_barrel | 5013 | 金桶 |
| Unknown | reinfbarrel:iron_barrel | 5012 | 铁桶 |
| Unknown | reinfbarrel:netherite_barrel | 5015 | 下界合金桶 |
| Unknown | reinfchest:copper_chest | 5016 | 铜箱子 |
| Unknown | reinfchest:diamond_chest | 5019 | 钻石箱子 |
| Unknown | reinfchest:gold_chest | 5018 | 金箱子 |
| Unknown | reinfchest:iron_chest | 5017 | 铁箱子 |
| Unknown | reinfchest:netherite_chest | 5020 | 下界合金箱子 |
| Unknown | reinfshulker:black_copper_shulker_box | 5037 | 黑色铜潜影盒 |
| Unknown | reinfshulker:black_diamond_shulker_box | 5088 | 黑色钻石潜影盒 |
| Unknown | reinfshulker:black_gold_shulker_box | 5071 | 黑色金潜影盒 |
| Unknown | reinfshulker:black_iron_shulker_box | 5054 | 黑色铁潜影盒 |
| Unknown | reinfshulker:black_netherite_shulker_box | 5105 | 黑色下界合金潜影盒 |
| Unknown | reinfshulker:blue_copper_shulker_box | 5033 | 蓝色铜潜影盒 |
| Unknown | reinfshulker:blue_diamond_shulker_box | 5084 | 蓝色钻石潜影盒 |
| Unknown | reinfshulker:blue_gold_shulker_box | 5067 | 蓝色金潜影盒 |
| Unknown | reinfshulker:blue_iron_shulker_box | 5050 | 蓝色铁潜影盒 |
| Unknown | reinfshulker:blue_netherite_shulker_box | 5101 | 蓝色下界合金潜影盒 |
| Unknown | reinfshulker:brown_copper_shulker_box | 5034 | 棕色铜潜影盒 |
| Unknown | reinfshulker:brown_diamond_shulker_box | 5085 | 棕色钻石潜影盒 |
| Unknown | reinfshulker:brown_gold_shulker_box | 5068 | 棕色金潜影盒 |
| Unknown | reinfshulker:brown_iron_shulker_box | 5051 | 棕色铁潜影盒 |
| Unknown | reinfshulker:brown_netherite_shulker_box | 5102 | 棕色下界合金潜影盒 |
| Unknown | reinfshulker:copper_shulker_box | 5021 | 铜潜影盒 |
| Unknown | reinfshulker:cyan_copper_shulker_box | 5031 | 青色铜潜影盒 |
| Unknown | reinfshulker:cyan_diamond_shulker_box | 5082 | 青色钻石潜影盒 |
| Unknown | reinfshulker:cyan_gold_shulker_box | 5065 | 青色金潜影盒 |
| Unknown | reinfshulker:cyan_iron_shulker_box | 5048 | 青色铁潜影盒 |
| Unknown | reinfshulker:cyan_netherite_shulker_box | 5099 | 青色下界合金潜影盒 |
| Unknown | reinfshulker:diamond_shulker_box | 5072 | 钻石潜影盒 |
| Unknown | reinfshulker:gold_shulker_box | 5055 | 金潜影盒 |
| Unknown | reinfshulker:gray_copper_shulker_box | 5029 | 灰色铜潜影盒 |
| Unknown | reinfshulker:gray_diamond_shulker_box | 5080 | 灰色钻石潜影盒 |
| Unknown | reinfshulker:gray_gold_shulker_box | 5063 | 灰色金潜影盒 |
| Unknown | reinfshulker:gray_iron_shulker_box | 5046 | 灰色铁潜影盒 |
| Unknown | reinfshulker:gray_netherite_shulker_box | 5097 | 灰色下界合金潜影盒 |
| Unknown | reinfshulker:green_copper_shulker_box | 5035 | 绿色铜潜影盒 |
| Unknown | reinfshulker:green_diamond_shulker_box | 5086 | 绿色钻石潜影盒 |
| Unknown | reinfshulker:green_gold_shulker_box | 5069 | 绿色金潜影盒 |
| Unknown | reinfshulker:green_iron_shulker_box | 5052 | 绿色铁潜影盒 |
| Unknown | reinfshulker:green_netherite_shulker_box | 5103 | 绿色下界合金潜影盒 |
| Unknown | reinfshulker:iron_shulker_box | 5038 | 铁潜影盒 |
| Unknown | reinfshulker:light_blue_copper_shulker_box | 5025 | 淡蓝色铜潜影盒 |
| Unknown | reinfshulker:light_blue_diamond_shulker_box | 5076 | 淡蓝色钻石潜影盒 |
| Unknown | reinfshulker:light_blue_gold_shulker_box | 5059 | 淡蓝色金潜影盒 |
| Unknown | reinfshulker:light_blue_iron_shulker_box | 5042 | 淡蓝色铁潜影盒 |
| Unknown | reinfshulker:light_blue_netherite_shulker_box | 5093 | 淡蓝色下界合金潜影盒 |
| Unknown | reinfshulker:light_gray_copper_shulker_box | 5030 | 淡灰色铜潜影盒 |
| Unknown | reinfshulker:light_gray_diamond_shulker_box | 5081 | 淡灰色钻石潜影盒 |
| Unknown | reinfshulker:light_gray_gold_shulker_box | 5064 | 淡灰色金潜影盒 |
| Unknown | reinfshulker:light_gray_iron_shulker_box | 5047 | 淡灰色铁潜影盒 |
| Unknown | reinfshulker:light_gray_netherite_shulker_box | 5098 | 淡灰色下界合金潜影盒 |
| Unknown | reinfshulker:lime_copper_shulker_box | 5027 | 黄绿色铜潜影盒 |
| Unknown | reinfshulker:lime_diamond_shulker_box | 5078 | 黄绿色钻石潜影盒 |
| Unknown | reinfshulker:lime_gold_shulker_box | 5061 | 黄绿色金潜影盒 |
| Unknown | reinfshulker:lime_iron_shulker_box | 5044 | 黄绿色铁潜影盒 |
| Unknown | reinfshulker:lime_netherite_shulker_box | 5095 | 黄绿色下界合金潜影盒 |
| Unknown | reinfshulker:magenta_copper_shulker_box | 5024 | 品红色铜潜影盒 |
| Unknown | reinfshulker:magenta_diamond_shulker_box | 5075 | 品红色钻石潜影盒 |
| Unknown | reinfshulker:magenta_gold_shulker_box | 5058 | 品红色金潜影盒 |
| Unknown | reinfshulker:magenta_iron_shulker_box | 5041 | 品红色铁潜影盒 |
| Unknown | reinfshulker:magenta_netherite_shulker_box | 5092 | 品红色下界合金潜影盒 |
| Unknown | reinfshulker:netherite_shulker_box | 5089 | 下界合金潜影盒 |
| Unknown | reinfshulker:orange_copper_shulker_box | 5023 | 橙色铜潜影盒 |
| Unknown | reinfshulker:orange_diamond_shulker_box | 5074 | 橙色钻石潜影盒 |
| Unknown | reinfshulker:orange_gold_shulker_box | 5057 | 橙色金潜影盒 |
| Unknown | reinfshulker:orange_iron_shulker_box | 5040 | 橙色铁潜影盒 |
| Unknown | reinfshulker:orange_netherite_shulker_box | 5091 | 橙色下界合金潜影盒 |
| Unknown | reinfshulker:pink_copper_shulker_box | 5028 | 粉红色铜潜影盒 |
| Unknown | reinfshulker:pink_diamond_shulker_box | 5079 | 粉红色钻石潜影盒 |
| Unknown | reinfshulker:pink_gold_shulker_box | 5062 | 粉红色金潜影盒 |
| Unknown | reinfshulker:pink_iron_shulker_box | 5045 | 粉红色铁潜影盒 |
| Unknown | reinfshulker:pink_netherite_shulker_box | 5096 | 粉红色下界合金潜影盒 |
| Unknown | reinfshulker:purple_copper_shulker_box | 5032 | 紫色铜潜影盒 |
| Unknown | reinfshulker:purple_diamond_shulker_box | 5083 | 紫色钻石潜影盒 |
| Unknown | reinfshulker:purple_gold_shulker_box | 5066 | 紫色金潜影盒 |
| Unknown | reinfshulker:purple_iron_shulker_box | 5049 | 紫色铁潜影盒 |
| Unknown | reinfshulker:purple_netherite_shulker_box | 5100 | 紫色下界合金潜影盒 |
| Unknown | reinfshulker:red_copper_shulker_box | 5036 | 红色铜潜影盒 |
| Unknown | reinfshulker:red_diamond_shulker_box | 5087 | 红色钻石潜影盒 |
| Unknown | reinfshulker:red_gold_shulker_box | 5070 | 红色金潜影盒 |
| Unknown | reinfshulker:red_iron_shulker_box | 5053 | 红色铁潜影盒 |
| Unknown | reinfshulker:red_netherite_shulker_box | 5104 | 红色下界合金潜影盒 |
| Unknown | reinfshulker:white_copper_shulker_box | 5022 | 白色铜潜影盒 |
| Unknown | reinfshulker:white_diamond_shulker_box | 5073 | 白色钻石潜影盒 |
| Unknown | reinfshulker:white_gold_shulker_box | 5056 | 白色金潜影盒 |
| Unknown | reinfshulker:white_iron_shulker_box | 5039 | 白色铁潜影盒 |
| Unknown | reinfshulker:white_netherite_shulker_box | 5090 | 白色下界合金潜影盒 |
| Unknown | reinfshulker:yellow_copper_shulker_box | 5026 | 黄色铜潜影盒 |
| Unknown | reinfshulker:yellow_diamond_shulker_box | 5077 | 黄色钻石潜影盒 |
| Unknown | reinfshulker:yellow_gold_shulker_box | 5060 | 黄色金潜影盒 |
| Unknown | reinfshulker:yellow_iron_shulker_box | 5043 | 黄色铁潜影盒 |
| Unknown | reinfshulker:yellow_netherite_shulker_box | 5094 | 黄色下界合金潜影盒 |
| Unknown | ringsofascension:ring_dolphin | 5107 | 海豚之戒 |
| Unknown | ringsofascension:ring_experience | 5124 | 经验戒指 |
| Unknown | ringsofascension:ring_fire_resistance | 5106 | 抗火戒指 |
| Unknown | ringsofascension:ring_flight | 5122 | 飞行戒指 |
| Unknown | ringsofascension:ring_growth | 5125 | 生长戒指 |
| Unknown | ringsofascension:ring_health | 5127 | 生命戒指 |
| Unknown | ringsofascension:ring_hungerless | 5123 | 饱腹戒指 |
| Unknown | ringsofascension:ring_invisibility | 5108 | 隐身戒指 |
| Unknown | ringsofascension:ring_jump_boost | 5109 | 灵跃戒指 |
| Unknown | ringsofascension:ring_knockback_resistance | 5126 | 抗击退戒指 |
| Unknown | ringsofascension:ring_luck | 5110 | 幸运戒指 |
| Unknown | ringsofascension:ring_magnetism | 5121 | 磁力戒指 |
| Unknown | ringsofascension:ring_mining | 5111 | 挖矿戒指 |
| Unknown | ringsofascension:ring_night_vision | 5112 | 夜视戒指 |
| Unknown | ringsofascension:ring_poison_resistance | 5119 | 抗药戒指 |
| Unknown | ringsofascension:ring_regeneration | 5113 | 再生戒指 |
| Unknown | ringsofascension:ring_slow_falling | 5114 | 羽落戒指 |
| Unknown | ringsofascension:ring_slow_resistance | 5118 | 抗缓戒指 |
| Unknown | ringsofascension:ring_speed | 5115 | 疾风戒指 |
| Unknown | ringsofascension:ring_sponge | 5128 | 海绵戒指 |
| Unknown | ringsofascension:ring_strength | 5116 | 力量戒指 |
| Unknown | ringsofascension:ring_undying | 5130 | 亡灵戒指 |
| Unknown | ringsofascension:ring_water_breathing | 5117 | 水下呼吸戒指 |
| Unknown | ringsofascension:ring_water_walking | 5129 | 水上行走戒指 |
| Unknown | ringsofascension:ring_wither | 5120 | 凋零戒指 |
| Unknown | sculk_worm:sculk_mucus | 5134 | 潜匿粘液 |
| Unknown | sculk_worm:sculk_slime | 5131 | 潜匿史莱姆粘液 |
| Unknown | sculk_worm:sensor_helmet | 5132 | 潜匿头冠 |
| Unknown | sculk_worm:spawn_sculk_worm_entity | 5133 | 潜匿之虫刷怪蛋 |
| Unknown | the_aether:abstentine_bloodstone | 5181 | Abstentine Bloodstone |
| Unknown | the_aether:aechor_petal | 5136 | 箭毒花瓣 |
| Unknown | the_aether:aechor_plant_spawn_egg | 5225 | 埃克尔植物生怪蛋 |
| Unknown | the_aether:aerbunny_spawn_egg | 5227 | 爱兔生怪蛋 |
| Unknown | the_aether:aercloud_vial | 5224 | 云瓶 |
| Unknown | the_aether:aerogel | 5237 | 气凝胶 |
| Unknown | the_aether:aerwhale_spawn_egg | 5228 | Aerwhale Spawn Egg |
| Unknown | the_aether:aether_bush | 5337 | 海鹦草 |
| Unknown | the_aether:aether_dirt | 5241 | 天壤 |
| Unknown | the_aether:aether_farmland | 5401 | 天境耕地 |
| Unknown | the_aether:aether_fern | 5336 | 太阳草 |
| Unknown | the_aether:aether_frozen_grass | 5240 | Frozen Grass |
| Unknown | the_aether:aether_grass | 5238 | 空叶草方块 |
| Unknown | the_aether:aether_grass_flowering | 5334 | Flowering Gale Grass |
| Unknown | the_aether:aether_grass_path | 5402 | 天境草径 |
| Unknown | the_aether:aether_grass_plant | 5333 | 烈风草 |
| Unknown | the_aether:aether_portal | 5212 | 天境传送门 |
| Unknown | the_aether:aether_short_grass | 5335 | Stubby Gale Grass |
| Unknown | the_aether:aether_tall_grass | 5361 | 烈风高草丛 |
| Unknown | the_aether:amadrys_bushel | 5202 | Amadrys Bushel |
| Unknown | the_aether:ambrosium_bloodstone | 5178 | Ambrosium Bloodstone |
| Unknown | the_aether:ambrosium_lantern | 5371 | 神能晶灯 |
| Unknown | the_aether:ambrosium_ore | 5255 | 神能晶矿石 |
| Unknown | the_aether:ambrosium_shard | 5140 | 神能晶片 |
| Unknown | the_aether:ambrosium_torch | 5372 | 神能火把 |
| Unknown | the_aether:ancient_flower | 5347 | 远古之花 |
| Unknown | the_aether:ataraxia | 5348 | 无序 |
| Unknown | the_aether:block_of_gravitite | 5259 | 重力晶块 |
| Unknown | the_aether:blue_aercloud | 5246 | 天蓝境云 |
| Unknown | the_aether:blue_berry | 5198 | 蓝莓 |
| Unknown | the_aether:blue_gummy_swet | 5205 | 天蓝史维特果冻 |
| Unknown | the_aether:blue_swet_spawn_egg | 5231 | Blue Swet Spawn Egg |
| Unknown | the_aether:boreal_wisteria_hanger | 5356 | 北方紫藤垂叶 |
| Unknown | the_aether:boreal_wisteria_leaves | 5332 | 北方紫藤树叶 |
| Unknown | the_aether:boreal_wisteria_sapling | 5324 | 北方紫藤树苗 |
| Unknown | the_aether:candy_cane | 5208 | 柺杖糖 |
| Unknown | the_aether:candy_cane_sword | 5175 | 拐杖糖剑 |
| Unknown | the_aether:carved_stone | 5292 | 雕纹石 |
| Unknown | the_aether:carved_stone_eye | 5298 | Carved Stone Eye |
| Unknown | the_aether:carved_stone_eye_lit | 5299 | Lit Carved Stone Eye |
| Unknown | the_aether:carved_stone_panel | 5296 | Carved Stone Panel |
| Unknown | the_aether:carved_stone_panel_lit | 5297 | Lit Carved Stone Panel |
| Unknown | the_aether:carved_stone_slab | 5315 | Carved Stone Slab |
| Unknown | the_aether:carved_stone_stairs | 5309 | Carved Stone Stairs |
| Unknown | the_aether:carved_stone_wall | 5397 | Carved Stone Wall |
| Unknown | the_aether:cloudsbluff | 5349 | 飘云花 |
| Unknown | the_aether:coarse_aether_dirt | 5242 | Coarse Aether Dirt |
| Unknown | the_aether:cobbled_holystone | 5235 | 圣原石 |
| Unknown | the_aether:cobbled_holystone_slab | 5312 | 圣原石楼梯 |
| Unknown | the_aether:cobbled_holystone_stairs | 5306 | 圣原石楼梯 |
| Unknown | the_aether:cobbled_holystone_wall | 5394 | 圣原石墙 |
| Unknown | the_aether:cockatrice_spawn_egg | 5226 | 鸡尾蛇生怪蛋 |
| Unknown | the_aether:cold_aercloud | 5245 | 寒风境云 |
| Unknown | the_aether:cold_parachute | 5176 | 寒风云落伞 |
| Unknown | the_aether:cracked_carved_stone | 5294 | Cracked Carved Stone |
| Unknown | the_aether:crow_eye | 5138 | Crow's Eye |
| Unknown | the_aether:crystal_boat | 5421 | Crystal Boat |
| Unknown | the_aether:crystal_button | 5411 | Crystal Button |
| Unknown | the_aether:crystal_chest | 5426 | Crystal Chest |
| Unknown | the_aether:crystal_door | 5376 | 水晶门 |
| Unknown | the_aether:crystal_fence | 5391 | 水晶栅栏 |
| Unknown | the_aether:crystal_fence_gate | 5386 | 水晶栅栏门 |
| Unknown | the_aether:crystal_leaves | 5328 | 水晶树叶 |
| Unknown | the_aether:crystal_log | 5266 | 水晶原木 |
| Unknown | the_aether:crystal_planks | 5252 | 水晶木板 |
| Unknown | the_aether:crystal_pressure_plate | 5416 | Crystal Pressure Plate |
| Unknown | the_aether:crystal_sapling | 5320 | 水晶树苗 |
| Unknown | the_aether:crystal_sign | 5406 | Crystal Sign |
| Unknown | the_aether:crystal_slab | 5287 | 水晶台阶 |
| Unknown | the_aether:crystal_stairs | 5303 | 水晶楼梯 |
| Unknown | the_aether:crystal_trapdoor | 5381 | 水晶活板门 |
| Unknown | the_aether:crystal_wood | 5281 | Crystal Wood |
| Unknown | the_aether:drigean | 5350 | 龙根草 |
| Unknown | the_aether:enchanted_aether_grass | 5239 | 魔沃空叶草方块 |
| Unknown | the_aether:enchanted_blueberry | 5199 | 魔莓 |
| Unknown | the_aether:enchanted_dart | 5164 | 魔能镖箭 |
| Unknown | the_aether:enchanted_dart_shooter | 5167 | 魔能吹箭筒 |
| Unknown | the_aether:flaming_sword | 5170 | 烈焰宝剑 |
| Unknown | the_aether:flax_thread | 5144 | Flax Thread |
| Unknown | the_aether:flaxseed | 5204 | Flaxseed |
| Unknown | the_aether:flaxweave | 5145 | Flaxweave |
| Unknown | the_aether:flaxweave_cushion | 5370 | Flaxweave Cushion |
| Unknown | the_aether:flutegrass | 5338 | 笛草 |
| Unknown | the_aether:food_bowl | 5216 | Feeding Trough |
| Unknown | the_aether:frost_wisteria_hanger | 5354 | 冰霜紫藤垂叶 |
| Unknown | the_aether:frost_wisteria_leaf_pile | 5359 | 冰霜紫藤树叶堆 |
| Unknown | the_aether:frost_wisteria_leaves | 5330 | 冰霜紫藤树叶 |
| Unknown | the_aether:frost_wisteria_sapling | 5322 | 冰霜紫藤树苗 |
